YEAR,LAT,LON,Temp_Raviavg,Temp_Kharifavg
2001,23,90,13.43,5.15
2001,23,90.625,11.784,4.41
2001,23,91.25,12.51,4.808
2001,23,91.875,13.736,6.674
2001,23,92.5,13.87,6.986
2001,23,93.125,15.856,9.236
2001,23,93.75,16.776,10.346
2001,23,94.375,16.81,10.214
2001,23,95,16.152,9.598
2001,23,95.625,16.238,9.916
2001,23,96.25,15.592,10.092
2001,23,96.875,16.286,10.656
2001,23,97.5,15.826,10.182
2001,23.5,88.125,14.59,5.97
2001,23.5,88.75,14.72,5.838
2001,23.5,89.375,13.964,5.606
2001,23.5,90,13.174,5.268
2001,23.5,90.625,12.732,5.03
2001,23.5,91.25,13.278,5.544
2001,23.5,91.875,13.314,6.126
2001,23.5,92.5,13.358,5.81
2001,23.5,93.125,14.896,8.504
2001,23.5,93.75,16.544,10.296
2001,23.5,94.375,16.084,9.804
2001,23.5,95,16.034,9.468
2001,23.5,95.625,17.288,10.412
2001,23.5,96.25,14.406,9.328
2001,23.5,96.875,14.702,9.74
2001,23.5,97.5,15.07,9.464
2001,24,88.125,14.704,6.136
2001,24,88.75,14.478,5.922
2001,24,89.375,13.342,5.506
2001,24,90,13.11,5.406
2001,24,90.625,13.39,5.484
2001,24,91.25,13.164,5.844
2001,24,91.875,12.722,5.954
2001,24,92.5,12.398,6.132
2001,24,93.125,14.38,8.378
2001,24,93.75,15.792,9.964
2001,24,94.375,16.632,10.332
2001,24,95,16.338,9.888
2001,24,95.625,16.15,9.888
2001,24,96.25,14.642,9.174
2001,24,96.875,14.224,9.536
2001,24,97.5,14.472,9.104
2001,24.5,88.125,14.442,6.116
2001,24.5,88.75,14.44,6.136
2001,24.5,89.375,13.072,5.55
2001,24.5,90,13.196,5.614
2001,24.5,90.625,13.994,5.82
2001,24.5,91.25,14.242,5.932
2001,24.5,91.875,13.868,6.336
2001,24.5,92.5,14.686,8.444
2001,24.5,93.125,14.956,8.796
2001,24.5,93.75,15.248,9.352
2001,24.5,94.375,16.734,10.558
2001,24.5,95,16.916,10.946
2001,24.5,95.625,17.048,10.828
2001,24.5,96.25,15.102,9.522
2001,24.5,96.875,14.484,9.426
2001,24.5,97.5,14.716,9.184
2001,25,88.125,14.576,6.352
2001,25,88.75,14.622,6.388
2001,25,89.375,13.026,5.554
2001,25,90,13.086,5.634
2001,25,90.625,13.098,5.856
2001,25,91.25,11.928,5.852
2001,25,91.875,11.89,6.064
2001,25,92.5,13.924,6.912
2001,25,93.125,14.578,8.508
2001,25,93.75,14.032,8.884
2001,25,94.375,15.63,10.158
2001,25,95,16.854,11.118
2001,25,95.625,17.278,10.98
2001,25,96.25,15.472,9.478
2001,25,96.875,14.84,9.524
2001,25,97.5,14.872,9.63
2001,25.5,88.125,14.806,6.64
2001,25.5,88.75,14.554,6.508
2001,25.5,89.375,13.486,5.946
2001,25.5,90,13.914,6.93
2001,25.5,90.625,14.356,7.766
2001,25.5,91.25,11.534,6.028
2001,25.5,91.875,11.976,6.142
2001,25.5,92.5,13.31,6.946
2001,25.5,93.125,13.748,7.818
2001,25.5,93.75,13.928,9.362
2001,25.5,94.375,15.034,10.236
2001,25.5,95,15.848,10.328
2001,25.5,95.625,17.348,11.312
2001,25.5,96.25,17.216,10.558
2001,25.5,96.875,15.15,9.684
2001,25.5,97.5,14.778,9.984
2001,26,88.125,14.876,6.986
2001,26,88.75,14.63,6.712
2001,26,89.375,14.016,6.088
2001,26,90,12.274,5.996
2001,26,90.625,11.488,6.528
2001,26,91.25,11.652,6.782
2001,26,91.875,14.006,8.214
2001,26,92.5,14.314,8.102
2001,26,93.125,14.214,8.188
2001,26,93.75,14.052,9.232
2001,26,94.375,14.114,9.644
2001,26,95,14.654,9.79
2001,26,95.625,14.828,10.2
2001,26,96.25,16.34,10.314
2001,26,96.875,15.862,10.244
2001,26,97.5,15.082,10.518
2002,16,88.125,0.712,0.518
2002,16,88.75,0.694,0.504
2002,16,89.375,0.688,0.5
2002,16,90,0.676,0.502
2002,16,90.625,0.672,0.516
2002,16,91.25,0.69,0.528
2002,16,91.875,0.672,0.524
2002,16,92.5,0.638,0.522
2002,16,93.125,0.654,0.512
2002,16,93.75,0.856,0.55
2002,16,94.375,6.568,2.934
2002,16,95,10.32,4.618
2002,16,95.625,9.664,3.988
2002,16,96.25,2.282,0.794
2002,16,96.875,1.526,0.652
2002,16,97.5,4.682,1.758
2002,16.5,88.125,0.7,0.556
2002,16.5,88.75,0.704,0.526
2002,16.5,89.375,0.722,0.518
2002,16.5,90,0.714,0.516
2002,16.5,90.625,0.692,0.518
2002,16.5,91.25,0.694,0.52
2002,16.5,91.875,0.666,0.524
2002,16.5,92.5,0.628,0.526
2002,16.5,93.125,0.634,0.518
2002,16.5,93.75,0.788,0.548
2002,16.5,94.375,8.61,4.142
2002,16.5,95,13.996,6.864
2002,16.5,95.625,13.956,6.68
2002,16.5,96.25,9.814,4.118
2002,16.5,96.875,4.324,1.434
2002,16.5,97.5,7.394,2.834
2002,17,88.125,0.724,0.56
2002,17,88.75,0.756,0.53
2002,17,89.375,0.76,0.514
2002,17,90,0.742,0.536
2002,17,90.625,0.718,0.544
2002,17,91.25,0.714,0.552
2002,17,91.875,0.66,0.554
2002,17,92.5,0.618,0.538
2002,17,93.125,0.634,0.528
2002,17,93.75,0.694,0.564
2002,17,94.375,6.818,3.552
2002,17,95,14.604,7.51
2002,17,95.625,14.8,7.652
2002,17,96.25,14.234,6.658
2002,17,96.875,11.316,4.726
2002,17,97.5,10.28,4.58
2002,17.5,88.125,0.738,0.556
2002,17.5,88.75,0.77,0.54
2002,17.5,89.375,0.784,0.546
2002,17.5,90,0.754,0.544
2002,17.5,90.625,0.724,0.53
2002,17.5,91.25,0.712,0.544
2002,17.5,91.875,0.656,0.552
2002,17.5,92.5,0.622,0.54
2002,17.5,93.125,0.64,0.534
2002,17.5,93.75,0.712,0.582
2002,17.5,94.375,5.646,3.148
2002,17.5,95,14.88,7.764
2002,17.5,95.625,15.262,8.214
2002,17.5,96.25,15.37,7.762
2002,17.5,96.875,13.428,6.054
2002,17.5,97.5,12.328,5.712
2002,18,88.125,0.74,0.56
2002,18,88.75,0.766,0.538
2002,18,89.375,0.78,0.548
2002,18,90,0.768,0.55
2002,18,90.625,0.732,0.53
2002,18,91.25,0.7,0.554
2002,18,91.875,0.65,0.562
2002,18,92.5,0.64,0.524
2002,18,93.125,0.668,0.522
2002,18,93.75,0.808,0.594
2002,18,94.375,6.918,3.65
2002,18,95,15.3,7.992
2002,18,95.625,15.394,8.594
2002,18,96.25,15.534,8.54
2002,18,96.875,14.238,7.132
2002,18,97.5,12.646,6.498
2002,18.5,88.125,0.73,0.572
2002,18.5,88.75,0.75,0.54
2002,18.5,89.375,0.77,0.534
2002,18.5,90,0.78,0.55
2002,18.5,90.625,0.73,0.536
2002,18.5,91.25,0.674,0.556
2002,18.5,91.875,0.64,0.566
2002,18.5,92.5,0.636,0.532
2002,18.5,93.125,0.804,0.552
2002,18.5,93.75,2.088,0.85
2002,18.5,94.375,10.308,4.958
2002,18.5,95,15.986,8.632
2002,18.5,95.625,16.066,9.022
2002,18.5,96.25,15.572,9.142
2002,18.5,96.875,14.422,7.716
2002,18.5,97.5,14.118,8.372
2002,19,88.125,0.71,0.58
2002,19,88.75,0.718,0.532
2002,19,89.375,0.728,0.508
2002,19,90,0.718,0.54
2002,19,90.625,0.688,0.548
2002,19,91.25,0.662,0.572
2002,19,91.875,0.662,0.572
2002,19,92.5,0.644,0.566
2002,19,93.125,1.24,0.656
2002,19,93.75,5.998,2.408
2002,19,94.375,13.69,6.544
2002,19,95,16.2,9.062
2002,19,95.625,16.31,9.32
2002,19,96.25,15.784,10.1
2002,19,96.875,14.27,8.328
2002,19,97.5,14.308,8.806
2002,19.5,88.125,0.698,0.594
2002,19.5,88.75,0.68,0.526
2002,19.5,89.375,0.678,0.52
2002,19.5,90,0.672,0.534
2002,19.5,90.625,0.66,0.556
2002,19.5,91.25,0.644,0.584
2002,19.5,91.875,0.678,0.592
2002,19.5,92.5,0.74,0.596
2002,19.5,93.125,2.524,0.984
2002,19.5,93.75,9.426,4.124
2002,19.5,94.375,15.22,7.438
2002,19.5,95,16.358,9.318
2002,19.5,95.625,16.284,9.624
2002,19.5,96.25,15.008,9.772
2002,19.5,96.875,13.854,7.962
2002,19.5,97.5,14.206,8.626
2002,20,88.125,0.648,0.584
2002,20,88.75,0.63,0.526
2002,20,89.375,0.666,0.514
2002,20,90,0.664,0.524
2002,20,90.625,0.64,0.546
2002,20,91.25,0.678,0.564
2002,20,91.875,0.726,0.594
2002,20,92.5,1.772,0.688
2002,20,93.125,7.236,2.614
2002,20,93.75,12.278,5.608
2002,20,94.375,16.032,8.374
2002,20,95,16.386,9.594
2002,20,95.625,15.964,9.826
2002,20,96.25,14.716,9.502
2002,20,96.875,13.268,8.168
2002,20,97.5,13.966,8.772
2002,20.5,88.125,0.74,0.596
2002,20.5,88.75,0.72,0.554
2002,20.5,89.375,0.736,0.536
2002,20.5,90,0.742,0.548
2002,20.5,90.625,0.716,0.568
2002,20.5,91.25,0.734,0.592
2002,20.5,91.875,0.874,0.632
2002,20.5,92.5,5.566,1.788
2002,20.5,93.125,13.856,5.494
2002,20.5,93.75,15.728,7.816
2002,20.5,94.375,16.332,9.534
2002,20.5,95,16.164,9.8
2002,20.5,95.625,15.622,10.046
2002,20.5,96.25,14.572,9.706
2002,20.5,96.875,13.674,8.998
2002,20.5,97.5,14.604,9.768
2002,21,88.125,1.134,0.628
2002,21,88.75,1.102,0.588
2002,21,89.375,1.04,0.55
2002,21,90,0.998,0.566
2002,21,90.625,0.922,0.598
2002,21,91.25,0.866,0.618
2002,21,91.875,1.786,0.798
2002,21,92.5,11.384,4.128
2002,21,93.125,14.906,6.712
2002,21,93.75,15.394,8.636
2002,21,94.375,15.568,9.812
2002,21,95,15.532,9.934
2002,21,95.625,15.54,10.278
2002,21,96.25,14.568,10.032
2002,21,96.875,14.616,9.82
2002,21,97.5,15.296,10.454
2002,21.5,88.125,4.306,1.428
2002,21.5,88.75,4.57,1.37
2002,21.5,89.375,3.548,0.994
2002,21.5,90,2.276,0.658
2002,21.5,90.625,1.56,0.646
2002,21.5,91.25,1.232,0.632
2002,21.5,91.875,4.208,1.53
2002,21.5,92.5,13.05,5.358
2002,21.5,93.125,14.862,7.332
2002,21.5,93.75,14.912,8.732
2002,21.5,94.375,15.566,9.952
2002,21.5,95,15.276,10.122
2002,21.5,95.625,15.174,10.346
2002,21.5,96.25,15.166,10.548
2002,21.5,96.875,16.34,11.456
2002,21.5,97.5,15.662,11.346
2002,22,88.125,10.504,3.836
2002,22,88.75,10.796,3.638
2002,22,89.375,10.258,3.342
2002,22,90,9.894,3.24
2002,22,90.625,6.548,2.074
2002,22,91.25,2.574,0.774
2002,22,91.875,7.036,2.916
2002,22,92.5,13.11,6.376
2002,22,93.125,15.498,8.474
2002,22,93.75,15.58,9.504
2002,22,94.375,16.028,10.096
2002,22,95,15.506,10.282
2002,22,95.625,15.03,10.366
2002,22,96.25,15.106,10.454
2002,22,96.875,16.854,11.532
2002,22,97.5,16.538,12.124
2002,22.5,88.125,13.488,5.494
2002,22.5,88.75,13.946,5.22
2002,22.5,89.375,14.168,5.184
2002,22.5,90,12.942,4.954
2002,22.5,90.625,9.89,3.9
2002,22.5,91.25,6.356,2.176
2002,22.5,91.875,10.704,4.664
2002,22.5,92.5,13.126,7.346
2002,22.5,93.125,15.576,9.248
2002,22.5,93.75,15.904,10.15
2002,22.5,94.375,16.31,10.396
2002,22.5,95,15.79,10.32
2002,22.5,95.625,15.056,10.414
2002,22.5,96.25,14.882,10.394
2002,22.5,96.875,15.698,10.924
2002,22.5,97.5,15.984,11.374
2002,23,88.125,13.996,6.144
2002,23,88.75,14.544,5.928
2002,23,89.375,14.456,5.862
2002,23,90,13.194,5.484
2002,23,90.625,11.134,4.694
2002,23,91.25,11.788,5.188
2002,23,91.875,13.308,6.984
2002,23,92.5,13.436,7.194
2002,23,93.125,15.348,9.548
2002,23,93.75,16.038,10.532
2002,23,94.375,16.232,10.496
2002,23,95,15.72,10.09
2002,23,95.625,15.722,10.534
2002,23,96.25,15.074,10.992
2002,23,96.875,15.572,11.426
2002,23,97.5,15.094,11.052
2002,23.5,88.125,14.514,6.506
2002,23.5,88.75,14.788,6.33
2002,23.5,89.375,14.008,6.03
2002,23.5,90,12.894,5.548
2002,23.5,90.625,12.148,5.236
2002,23.5,91.25,12.552,5.748
2002,23.5,91.875,12.808,6.412
2002,23.5,92.5,12.824,6.046
2002,23.5,93.125,14.252,8.772
2002,23.5,93.75,15.648,10.466
2002,23.5,94.375,15.348,10.256
2002,23.5,95,15.416,10.112
2002,23.5,95.625,16.784,11.146
2002,23.5,96.25,14.01,10.234
2002,23.5,96.875,14.178,10.642
2002,23.5,97.5,14.394,10.486
2002,24,88.125,14.54,6.668
2002,24,88.75,14.4,6.378
2002,24,89.375,13.166,5.808
2002,24,90,12.756,5.578
2002,24,90.625,12.844,5.596
2002,24,91.25,12.67,5.944
2002,24,91.875,12.39,6.236
2002,24,92.5,12.158,6.322
2002,24,93.125,13.742,8.328
2002,24,93.75,14.82,9.584
2002,24,94.375,15.808,10.634
2002,24,95,15.652,10.662
2002,24,95.625,15.626,10.694
2002,24,96.25,14.194,10.074
2002,24,96.875,13.746,10.378
2002,24,97.5,14.042,10.17
2002,24.5,88.125,13.952,6.546
2002,24.5,88.75,14.126,6.43
2002,24.5,89.375,12.744,5.68
2002,24.5,90,12.756,5.644
2002,24.5,90.625,13.276,5.85
2002,24.5,91.25,13.458,5.956
2002,24.5,91.875,13.392,6.608
2002,24.5,92.5,14.398,8.68
2002,24.5,93.125,14.294,8.788
2002,24.5,93.75,14.332,8.496
2002,24.5,94.375,15.944,10.472
2002,24.5,95,16.41,11.696
2002,24.5,95.625,16.578,11.722
2002,24.5,96.25,14.766,10.356
2002,24.5,96.875,13.966,10.246
2002,24.5,97.5,14.386,10.09
2002,25,88.125,13.814,6.56
2002,25,88.75,14.106,6.468
2002,25,89.375,12.616,5.578
2002,25,90,12.57,5.604
2002,25,90.625,12.372,5.836
2002,25,91.25,11.256,5.822
2002,25,91.875,11.406,6.342
2002,25,92.5,13.31,7.262
2002,25,93.125,13.994,8.494
2002,25,93.75,13.292,8.178
2002,25,94.375,14.834,9.862
2002,25,95,16.296,11.67
2002,25,95.625,16.694,11.782
2002,25,96.25,15.054,10.292
2002,25,96.875,14.358,10.422
2002,25,97.5,14.498,10.384
2002,25.5,88.125,13.842,6.702
2002,25.5,88.75,13.73,6.452
2002,25.5,89.375,12.762,5.828
2002,25.5,90,13.142,6.832
2002,25.5,90.625,13.52,7.628
2002,25.5,91.25,10.854,6.208
2002,25.5,91.875,11.202,6.55
2002,25.5,92.5,12.712,7.47
2002,25.5,93.125,13.348,7.898
2002,25.5,93.75,13.354,9.104
2002,25.5,94.375,14.316,10.02
2002,25.5,95,15.326,10.52
2002,25.5,95.625,16.772,12.086
2002,25.5,96.25,16.772,11.396
2002,25.5,96.875,14.726,10.602
2002,25.5,97.5,14.392,10.568
2002,26,88.125,14.008,7.01
2002,26,88.75,13.658,6.68
2002,26,89.375,13.106,6.074
2002,26,90,11.552,5.99
2002,26,90.625,11.07,6.542
2002,26,91.25,11.308,7.024
2002,26,91.875,13.372,8.508
2002,26,92.5,13.81,8.412
2002,26,93.125,13.878,8.28
2002,26,93.75,13.724,9.394
2002,26,94.375,13.648,9.918
2002,26,95,14.03,9.772
2002,26,95.625,14.466,10.658
2002,26,96.25,15.72,11.128
2002,26,96.875,15.578,11.102
2002,26,97.5,14.676,10.916
2003,16,88.125,0.68,0.534
2003,16,88.75,0.688,0.544
2003,16,89.375,0.688,0.534
2003,16,90,0.682,0.536
2003,16,90.625,0.676,0.548
2003,16,91.25,0.664,0.564
2003,16,91.875,0.65,0.574
2003,16,92.5,0.614,0.576
2003,16,93.125,0.62,0.562
2003,16,93.75,0.86,0.642
2003,16,94.375,6.764,2.974
2003,16,95,10.542,4.798
2003,16,95.625,9.746,4.568
2003,16,96.25,2.086,0.864
2003,16,96.875,1.602,0.766
2003,16,97.5,5.154,1.934
2003,16.5,88.125,0.698,0.554
2003,16.5,88.75,0.7,0.558
2003,16.5,89.375,0.706,0.576
2003,16.5,90,0.698,0.566
2003,16.5,90.625,0.688,0.574
2003,16.5,91.25,0.67,0.576
2003,16.5,91.875,0.656,0.59
2003,16.5,92.5,0.632,0.58
2003,16.5,93.125,0.644,0.562
2003,16.5,93.75,0.784,0.662
2003,16.5,94.375,8.78,4.392
2003,16.5,95,14.286,7.372
2003,16.5,95.625,14.218,7.526
2003,16.5,96.25,9.886,4.962
2003,16.5,96.875,4.19,1.67
2003,16.5,97.5,7.79,3.164
2003,17,88.125,0.716,0.546
2003,17,88.75,0.712,0.566
2003,17,89.375,0.718,0.584
2003,17,90,0.702,0.59
2003,17,90.625,0.696,0.592
2003,17,91.25,0.688,0.584
2003,17,91.875,0.666,0.596
2003,17,92.5,0.64,0.588
2003,17,93.125,0.642,0.57
2003,17,93.75,0.664,0.644
2003,17,94.375,6.916,3.878
2003,17,95,14.804,8.128
2003,17,95.625,14.95,8.38
2003,17,96.25,14.564,7.986
2003,17,96.875,11.758,6.39
2003,17,97.5,10.106,5.42
2003,17.5,88.125,0.712,0.544
2003,17.5,88.75,0.724,0.57
2003,17.5,89.375,0.718,0.604
2003,17.5,90,0.71,0.61
2003,17.5,90.625,0.694,0.6
2003,17.5,91.25,0.68,0.598
2003,17.5,91.875,0.67,0.588
2003,17.5,92.5,0.63,0.584
2003,17.5,93.125,0.634,0.568
2003,17.5,93.75,0.684,0.626
2003,17.5,94.375,5.73,3.452
2003,17.5,95,15.108,8.402
2003,17.5,95.625,15.402,8.86
2003,17.5,96.25,15.622,8.96
2003,17.5,96.875,14.12,8.154
2003,17.5,97.5,13.036,7.168
2003,18,88.125,0.734,0.534
2003,18,88.75,0.75,0.554
2003,18,89.375,0.75,0.568
2003,18,90,0.742,0.584
2003,18,90.625,0.714,0.582
2003,18,91.25,0.678,0.6
2003,18,91.875,0.662,0.584
2003,18,92.5,0.628,0.576
2003,18,93.125,0.658,0.58
2003,18,93.75,0.808,0.598
2003,18,94.375,7.056,4.012
2003,18,95,15.58,8.628
2003,18,95.625,15.504,9.174
2003,18,96.25,15.852,9.622
2003,18,96.875,14.91,9.202
2003,18,97.5,13.764,8.244
2003,18.5,88.125,0.756,0.542
2003,18.5,88.75,0.774,0.544
2003,18.5,89.375,0.782,0.532
2003,18.5,90,0.774,0.56
2003,18.5,90.625,0.736,0.584
2003,18.5,91.25,0.684,0.6
2003,18.5,91.875,0.644,0.582
2003,18.5,92.5,0.63,0.58
2003,18.5,93.125,0.796,0.582
2003,18.5,93.75,2.126,0.948
2003,18.5,94.375,10.544,5.546
2003,18.5,95,16.19,9.144
2003,18.5,95.625,16.2,9.602
2003,18.5,96.25,15.74,10.118
2003,18.5,96.875,15.066,9.612
2003,18.5,97.5,14.898,10.028
2003,19,88.125,0.75,0.532
2003,19,88.75,0.77,0.52
2003,19,89.375,0.796,0.522
2003,19,90,0.784,0.54
2003,19,90.625,0.746,0.57
2003,19,91.25,0.676,0.582
2003,19,91.875,0.638,0.572
2003,19,92.5,0.63,0.6
2003,19,93.125,1.224,0.706
2003,19,93.75,6.142,2.86
2003,19,94.375,13.98,7.46
2003,19,95,16.364,9.544
2003,19,95.625,16.476,9.95
2003,19,96.25,15.98,10.97
2003,19,96.875,14.854,9.898
2003,19,97.5,14.916,10.26
2003,19.5,88.125,0.72,0.516
2003,19.5,88.75,0.754,0.508
2003,19.5,89.375,0.79,0.51
2003,19.5,90,0.76,0.534
2003,19.5,90.625,0.724,0.548
2003,19.5,91.25,0.656,0.572
2003,19.5,91.875,0.628,0.578
2003,19.5,92.5,0.698,0.596
2003,19.5,93.125,2.464,1.118
2003,19.5,93.75,9.548,4.814
2003,19.5,94.375,15.532,8.674
2003,19.5,95,16.504,10.008
2003,19.5,95.625,16.416,10.284
2003,19.5,96.25,15.312,10.734
2003,19.5,96.875,14.64,9.434
2003,19.5,97.5,14.626,9.81
2003,20,88.125,0.696,0.53
2003,20,88.75,0.726,0.508
2003,20,89.375,0.768,0.52
2003,20,90,0.764,0.538
2003,20,90.625,0.71,0.546
2003,20,91.25,0.654,0.586
2003,20,91.875,0.636,0.574
2003,20,92.5,1.674,0.782
2003,20,93.125,7.262,3.218
2003,20,93.75,12.454,6.584
2003,20,94.375,16.418,9.714
2003,20,95,16.49,10.332
2003,20,95.625,16.12,10.502
2003,20,96.25,15.062,10.41
2003,20,96.875,13.892,9.404
2003,20,97.5,14.266,9.81
2003,20.5,88.125,0.778,0.558
2003,20.5,88.75,0.816,0.532
2003,20.5,89.375,0.846,0.542
2003,20.5,90,0.844,0.56
2003,20.5,90.625,0.77,0.576
2003,20.5,91.25,0.728,0.616
2003,20.5,91.875,0.778,0.608
2003,20.5,92.5,5.678,2.198
2003,20.5,93.125,14.114,6.912
2003,20.5,93.75,16.146,9.238
2003,20.5,94.375,16.716,10.622
2003,20.5,95,16.148,10.466
2003,20.5,95.625,15.814,10.62
2003,20.5,96.25,14.902,10.418
2003,20.5,96.875,14.248,9.842
2003,20.5,97.5,14.892,10.412
2003,21,88.125,1.162,0.582
2003,21,88.75,1.178,0.568
2003,21,89.375,1.102,0.568
2003,21,90,1.052,0.58
2003,21,90.625,0.97,0.596
2003,21,91.25,0.876,0.62
2003,21,91.875,1.656,0.844
2003,21,92.5,11.942,4.896
2003,21,93.125,15.292,8.246
2003,21,93.75,15.92,9.874
2003,21,94.375,15.81,10.646
2003,21,95,15.446,10.492
2003,21,95.625,15.592,10.67
2003,21,96.25,14.862,10.458
2003,21,96.875,15.158,10.434
2003,21,97.5,15.626,10.986
2003,21.5,88.125,4.128,1.302
2003,21.5,88.75,4.274,1.266
2003,21.5,89.375,3.268,0.906
2003,21.5,90,2.154,0.628
2003,21.5,90.625,1.512,0.642
2003,21.5,91.25,1.186,0.654
2003,21.5,91.875,4.216,1.648
2003,21.5,92.5,13.748,6.254
2003,21.5,93.125,15.46,8.622
2003,21.5,93.75,15.412,9.812
2003,21.5,94.375,15.71,10.634
2003,21.5,95,15.186,10.496
2003,21.5,95.625,15.148,10.534
2003,21.5,96.25,15.354,10.738
2003,21.5,96.875,16.958,11.67
2003,21.5,97.5,16.214,11.594
2003,22,88.125,10.226,3.706
2003,22,88.75,10.36,3.56
2003,22,89.375,9.794,3.314
2003,22,90,9.67,3.138
2003,22,90.625,6.3,2.002
2003,22,91.25,2.452,0.772
2003,22,91.875,7.378,2.99
2003,22,92.5,13.984,7.098
2003,22,93.125,16.032,9.31
2003,22,93.75,16.002,10.264
2003,22,94.375,16.146,10.656
2003,22,95,15.43,10.572
2003,22,95.625,15.018,10.464
2003,22,96.25,15.246,10.41
2003,22,96.875,17.426,11.512
2003,22,97.5,17.156,12.084
2003,22.5,88.125,13.136,5.478
2003,22.5,88.75,13.432,5.29
2003,22.5,89.375,13.656,5.29
2003,22.5,90,12.832,4.896
2003,22.5,90.625,10.066,3.766
2003,22.5,91.25,6.364,2.044
2003,22.5,91.875,11.038,4.642
2003,22.5,92.5,13.622,7.834
2003,22.5,93.125,16.06,9.712
2003,22.5,93.75,16.16,10.562
2003,22.5,94.375,16.412,10.86
2003,22.5,95,15.77,10.58
2003,22.5,95.625,15.136,10.506
2003,22.5,96.25,15.146,10.252
2003,22.5,96.875,16.154,10.756
2003,22.5,97.5,16.512,10.922
2003,23,88.125,13.556,6.176
2003,23,88.75,13.976,5.996
2003,23,89.375,14.048,5.896
2003,23,90,13.102,5.394
2003,23,90.625,11.33,4.544
2003,23,91.25,12.126,4.932
2003,23,91.875,13.566,6.77
2003,23,92.5,14.118,7.546
2003,23,93.125,15.956,9.666
2003,23,93.75,16.25,10.638
2003,23,94.375,16.31,10.73
2003,23,95,15.808,10.252
2003,23,95.625,15.936,10.55
2003,23,96.25,15.424,10.498
2003,23,96.875,16.16,10.968
2003,23,97.5,15.568,10.418
2003,23.5,88.125,13.944,6.46
2003,23.5,88.75,14.11,6.338
2003,23.5,89.375,13.526,6.022
2003,23.5,90,12.672,5.484
2003,23.5,90.625,12.214,5.074
2003,23.5,91.25,12.736,5.538
2003,23.5,91.875,13.19,6.158
2003,23.5,92.5,13.636,6.102
2003,23.5,93.125,14.876,8.806
2003,23.5,93.75,16.03,10.43
2003,23.5,94.375,15.472,10.234
2003,23.5,95,15.52,10
2003,23.5,95.625,17.004,10.95
2003,23.5,96.25,14.196,9.674
2003,23.5,96.875,14.524,9.908
2003,23.5,97.5,15.096,10.108
2003,24,88.125,13.958,6.646
2003,24,88.75,13.754,6.382
2003,24,89.375,12.592,5.754
2003,24,90,12.352,5.474
2003,24,90.625,12.754,5.52
2003,24,91.25,12.858,5.948
2003,24,91.875,12.74,6.148
2003,24,92.5,12.502,6.334
2003,24,93.125,14.154,8.442
2003,24,93.75,15.262,9.774
2003,24,94.375,15.89,10.648
2003,24,95,15.73,10.356
2003,24,95.625,15.84,10.204
2003,24,96.25,14.24,9.348
2003,24,96.875,13.676,9.574
2003,24,97.5,14.608,9.986
2003,24.5,88.125,13.506,6.586
2003,24.5,88.75,13.534,6.424
2003,24.5,89.375,12.058,5.572
2003,24.5,90,12.174,5.532
2003,24.5,90.625,12.78,5.812
2003,24.5,91.25,12.982,5.978
2003,24.5,91.875,12.976,6.522
2003,24.5,92.5,13.986,8.574
2003,24.5,93.125,14.286,8.726
2003,24.5,93.75,14.466,8.692
2003,24.5,94.375,15.918,10.512
2003,24.5,95,16.194,11.266
2003,24.5,95.625,16.72,11.006
2003,24.5,96.25,14.74,9.502
2003,24.5,96.875,13.918,9.346
2003,24.5,97.5,14.756,9.996
2003,25,88.125,13.484,6.628
2003,25,88.75,13.518,6.448
2003,25,89.375,11.896,5.4
2003,25,90,11.926,5.41
2003,25,90.625,11.808,5.714
2003,25,91.25,10.73,5.782
2003,25,91.875,10.94,6.16
2003,25,92.5,12.902,7.074
2003,25,93.125,13.72,8.334
2003,25,93.75,13.204,7.994
2003,25,94.375,14.692,9.662
2003,25,95,16,11.184
2003,25,95.625,16.578,11.072
2003,25,96.25,14.992,9.456
2003,25,96.875,14.324,9.52
2003,25,97.5,14.626,10.298
2003,25.5,88.125,13.578,6.724
2003,25.5,88.75,13.218,6.422
2003,25.5,89.375,12.078,5.744
2003,25.5,90,12.38,6.682
2003,25.5,90.625,13.066,7.63
2003,25.5,91.25,11.296,5.844
2003,25.5,91.875,11.846,6.258
2003,25.5,92.5,12.668,7.008
2003,25.5,93.125,12.972,7.464
2003,25.5,93.75,13.2,8.656
2003,25.5,94.375,14.272,9.62
2003,25.5,95,15.204,10.246
2003,25.5,95.625,16.586,11.5
2003,25.5,96.25,16.624,10.574
2003,25.5,96.875,14.682,9.726
2003,25.5,97.5,14.332,10.346
2003,26,88.125,13.492,6.898
2003,26,88.75,13.136,6.606
2003,26,89.375,12.448,5.994
2003,26,90,10.862,5.862
2003,26,90.625,10.65,6.4
2003,26,91.25,10.98,6.652
2003,26,91.875,12.93,8.122
2003,26,92.5,13.1,7.936
2003,26,93.125,13.156,7.626
2003,26,93.75,13.184,8.726
2003,26,94.375,13.568,9.166
2003,26,95,14.128,9.52
2003,26,95.625,14.346,10.176
2003,26,96.25,15.654,10.368
2003,26,96.875,15.472,10.438
2003,26,97.5,14.728,10.752
2004,16,88.125,0.706,0.538
2004,16,88.75,0.704,0.538
2004,16,89.375,0.714,0.552
2004,16,90,0.712,0.568
2004,16,90.625,0.692,0.572
2004,16,91.25,0.67,0.586
2004,16,91.875,0.66,0.596
2004,16,92.5,0.632,0.608
2004,16,93.125,0.632,0.62
